"","League","Gender","Country","Season","Match_Date","Matchweek","Home_Team","Home_Formation","Home_Score_Final","Home_xG","Home_Goals","Home_Yellow_Cards","Home_Red_Cards","Away_Team","Away_Formation","Away_Score_Final","Away_xG","Away_Goals","Away_Yellow_Cards","Away_Red_Cards","Game_URL","Team","Home_Away","time_start","stint_length","Is_Pens","Event_Half","Event_Type","Event_Players","Score_Progression","match_id"
"3405","Premier League","M","ENG","2021-2022","12/28/2021","Premier League (Matchweek 20)","Crystal Palace","4/3/2003",3,2,"Odsonne Édouard (P) · 8&rsquor; Jean-Philippe Mateta · 38&rsquor; Jeffrey Schlupp · 42&rsquor;",1,0,"Norwich City","4-2-3-1",0,1.2,"",2,0,"https://fbref.com/en/matches/59ef01ea/Crystal-Palace-Norwich-City-December-28-2021-Premier-League",NA,"Away",46,22,FALSE,2,"Substitute","Brandon Williams for Dimitris Giannoulis","3:00","Crystal Palace_Norwich City"
"3406","Premier League","M","ENG","2021-2022","12/28/2021","Premier League (Matchweek 20)","Crystal Palace","4/3/2003",3,2,"Odsonne Édouard (P) · 8&rsquor; Jean-Philippe Mateta · 38&rsquor; Jeffrey Schlupp · 42&rsquor;",1,0,"Norwich City","4-2-3-1",0,1.2,"",2,0,"https://fbref.com/en/matches/59ef01ea/Crystal-Palace-Norwich-City-December-28-2021-Premier-League",NA,"Away",68,5,FALSE,2,"Substitute","Jon Rowe for Christos Tzolis","3:00","Crystal Palace_Norwich City"
"3407","Premier League","M","ENG","2021-2022","12/28/2021","Premier League (Matchweek 20)","Crystal Palace","4/3/2003",3,2,"Odsonne Édouard (P) · 8&rsquor; Jean-Philippe Mateta · 38&rsquor; Jeffrey Schlupp · 42&rsquor;",1,0,"Norwich City","4-2-3-1",0,1.2,"",2,0,"https://fbref.com/en/matches/59ef01ea/Crystal-Palace-Norwich-City-December-28-2021-Premier-League","Crystal Palace","Home",73,8,FALSE,2,"Substitute","Luka Milivojević for Will Hughes","3:00","Crystal Palace_Norwich City"
"3408","Premier League","M","ENG","2021-2022","12/28/2021","Premier League (Matchweek 20)","Crystal Palace","4/3/2003",3,2,"Odsonne Édouard (P) · 8&rsquor; Jean-Philippe Mateta · 38&rsquor; Jeffrey Schlupp · 42&rsquor;",1,0,"Norwich City","4-2-3-1",0,1.2,"",2,0,"https://fbref.com/en/matches/59ef01ea/Crystal-Palace-Norwich-City-December-28-2021-Premier-League","Crystal Palace","Home",81,0,FALSE,2,"Substitute","Christian Benteke for Jean-Philippe Mateta","3:00","Crystal Palace_Norwich City"
"3409","Premier League","M","ENG","2021-2022","12/28/2021","Premier League (Matchweek 20)","Crystal Palace","4/3/2003",3,2,"Odsonne Édouard (P) · 8&rsquor; Jean-Philippe Mateta · 38&rsquor; Jeffrey Schlupp · 42&rsquor;",1,0,"Norwich City","4-2-3-1",0,1.2,"",2,0,"https://fbref.com/en/matches/59ef01ea/Crystal-Palace-Norwich-City-December-28-2021-Premier-League",NA,"Away",81,2,FALSE,2,"Substitute","Josh Sargent for Przemysław Płacheta","3:00","Crystal Palace_Norwich City"
"3410","Premier League","M","ENG","2021-2022","12/28/2021","Premier League (Matchweek 20)","Crystal Palace","4/3/2003",3,2,"Odsonne Édouard (P) · 8&rsquor; Jean-Philippe Mateta · 38&rsquor; Jeffrey Schlupp · 42&rsquor;",1,0,"Norwich City","4-2-3-1",0,1.2,"",2,0,"https://fbref.com/en/matches/59ef01ea/Crystal-Palace-Norwich-City-December-28-2021-Premier-League","Crystal Palace","Home",83,12,FALSE,2,"Substitute","James Tomkins for Joachim Andersen","3:00","Crystal Palace_Norwich City"
"3411","Premier League","M","ENG","2021-2022","12/28/2021","Premier League (Matchweek 20)","Crystal Palace","4/3/2003",3,2,"Odsonne Édouard (P) · 8&rsquor; Jean-Philippe Mateta · 38&rsquor; Jeffrey Schlupp · 42&rsquor;",1,0,"Norwich City","4-2-3-1",0,1.2,"",2,0,"https://fbref.com/en/matches/59ef01ea/Crystal-Palace-Norwich-City-December-28-2021-Premier-League","Crystal Palace","Home",1,7,FALSE,1,"Kick-off",NA,"0:00","Crystal Palace_Norwich City"
"3412","Premier League","M","ENG","2021-2022","12/28/2021","Premier League (Matchweek 20)","Crystal Palace","4/3/2003",3,2,"Odsonne Édouard (P) · 8&rsquor; Jean-Philippe Mateta · 38&rsquor; Jeffrey Schlupp · 42&rsquor;",1,0,"Norwich City","4-2-3-1",0,1.2,"",2,0,"https://fbref.com/en/matches/59ef01ea/Crystal-Palace-Norwich-City-December-28-2021-Premier-League","Crystal Palace","Home",8,30,FALSE,1,"Penalty","Odsonne Édouard Penalty Kick —","1:00","Crystal Palace_Norwich City"
"3413","Premier League","M","ENG","2021-2022","12/28/2021","Premier League (Matchweek 20)","Crystal Palace","4/3/2003",3,2,"Odsonne Édouard (P) · 8&rsquor; Jean-Philippe Mateta · 38&rsquor; Jeffrey Schlupp · 42&rsquor;",1,0,"Norwich City","4-2-3-1",0,1.2,"",2,0,"https://fbref.com/en/matches/59ef01ea/Crystal-Palace-Norwich-City-December-28-2021-Premier-League","Crystal Palace","Home",38,4,FALSE,1,"Goal","Jean-Philippe Mateta Assist: Odsonne Édouard","2:00","Crystal Palace_Norwich City"
"3414","Premier League","M","ENG","2021-2022","12/28/2021","Premier League (Matchweek 20)","Crystal Palace","4/3/2003",3,2,"Odsonne Édouard (P) · 8&rsquor; Jean-Philippe Mateta · 38&rsquor; Jeffrey Schlupp · 42&rsquor;",1,0,"Norwich City","4-2-3-1",0,1.2,"",2,0,"https://fbref.com/en/matches/59ef01ea/Crystal-Palace-Norwich-City-December-28-2021-Premier-League","Crystal Palace","Home",42,4,FALSE,1,"Goal","Jeffrey Schlupp Assist: Odsonne Édouard","3:00","Crystal Palace_Norwich City"
"3415","Premier League","M","ENG","2021-2022","12/28/2021","Premier League (Matchweek 20)","Crystal Palace","4/3/2003",3,2,"Odsonne Édouard (P) · 8&rsquor; Jean-Philippe Mateta · 38&rsquor; Jeffrey Schlupp · 42&rsquor;",1,0,"Norwich City","4-2-3-1",0,1.2,"",2,0,"https://fbref.com/en/matches/59ef01ea/Crystal-Palace-Norwich-City-December-28-2021-Premier-League",NA,"Away",46,22,FALSE,2,"Substitute","Brandon Williams for Dimitris Giannoulis","3:00","Crystal Palace_Norwich City"
"3416","Premier League","M","ENG","2021-2022","12/28/2021","Premier League (Matchweek 20)","Crystal Palace","4/3/2003",3,2,"Odsonne Édouard (P) · 8&rsquor; Jean-Philippe Mateta · 38&rsquor; Jeffrey Schlupp · 42&rsquor;",1,0,"Norwich City","4-2-3-1",0,1.2,"",2,0,"https://fbref.com/en/matches/59ef01ea/Crystal-Palace-Norwich-City-December-28-2021-Premier-League",NA,"Away",68,5,FALSE,2,"Substitute","Jon Rowe for Christos Tzolis","3:00","Crystal Palace_Norwich City"
"3417","Premier League","M","ENG","2021-2022","12/28/2021","Premier League (Matchweek 20)","Crystal Palace","4/3/2003",3,2,"Odsonne Édouard (P) · 8&rsquor; Jean-Philippe Mateta · 38&rsquor; Jeffrey Schlupp · 42&rsquor;",1,0,"Norwich City","4-2-3-1",0,1.2,"",2,0,"https://fbref.com/en/matches/59ef01ea/Crystal-Palace-Norwich-City-December-28-2021-Premier-League","Crystal Palace","Home",73,8,FALSE,2,"Substitute","Luka Milivojević for Will Hughes","3:00","Crystal Palace_Norwich City"
"3418","Premier League","M","ENG","2021-2022","12/28/2021","Premier League (Matchweek 20)","Crystal Palace","4/3/2003",3,2,"Odsonne Édouard (P) · 8&rsquor; Jean-Philippe Mateta · 38&rsquor; Jeffrey Schlupp · 42&rsquor;",1,0,"Norwich City","4-2-3-1",0,1.2,"",2,0,"https://fbref.com/en/matches/59ef01ea/Crystal-Palace-Norwich-City-December-28-2021-Premier-League","Crystal Palace","Home",81,0,FALSE,2,"Substitute","Christian Benteke for Jean-Philippe Mateta","3:00","Crystal Palace_Norwich City"
"3419","Premier League","M","ENG","2021-2022","12/28/2021","Premier League (Matchweek 20)","Crystal Palace","4/3/2003",3,2,"Odsonne Édouard (P) · 8&rsquor; Jean-Philippe Mateta · 38&rsquor; Jeffrey Schlupp · 42&rsquor;",1,0,"Norwich City","4-2-3-1",0,1.2,"",2,0,"https://fbref.com/en/matches/59ef01ea/Crystal-Palace-Norwich-City-December-28-2021-Premier-League",NA,"Away",81,2,FALSE,2,"Substitute","Josh Sargent for Przemysław Płacheta","3:00","Crystal Palace_Norwich City"
"3420","Premier League","M","ENG","2021-2022","12/28/2021","Premier League (Matchweek 20)","Crystal Palace","4/3/2003",3,2,"Odsonne Édouard (P) · 8&rsquor; Jean-Philippe Mateta · 38&rsquor; Jeffrey Schlupp · 42&rsquor;",1,0,"Norwich City","4-2-3-1",0,1.2,"",2,0,"https://fbref.com/en/matches/59ef01ea/Crystal-Palace-Norwich-City-December-28-2021-Premier-League","Crystal Palace","Home",83,12,FALSE,2,"Substitute","James Tomkins for Joachim Andersen","3:00","Crystal Palace_Norwich City"
"3421","Premier League","M","ENG","2021-2022","12/28/2021","Premier League (Matchweek 20)","Watford","4-1-4-1",1,1.1,"Emmanuel Dennis · 4&rsquor;",0,0,"West Ham United","4-2-3-1",4,2.9,"Tomáš Souček · 27&rsquor; Saïd Benrahma · 29&rsquor; Mark Noble (P) · 58&rsquor; Nikola Vlašić · 90+2&rsquor;",1,0,"https://fbref.com/en/matches/b56fd899/Watford-West-Ham-United-December-28-2021-Premier-League","Watford","Home",1,3,FALSE,1,"Kick-off",NA,"0:00","Watford_West Ham United"
"3422","Premier League","M","ENG","2021-2022","12/28/2021","Premier League (Matchweek 20)","Watford","4-1-4-1",1,1.1,"Emmanuel Dennis · 4&rsquor;",0,0,"West Ham United","4-2-3-1",4,2.9,"Tomáš Souček · 27&rsquor; Saïd Benrahma · 29&rsquor; Mark Noble (P) · 58&rsquor; Nikola Vlašić · 90+2&rsquor;",1,0,"https://fbref.com/en/matches/b56fd899/Watford-West-Ham-United-December-28-2021-Premier-League","Watford","Home",4,23,FALSE,1,"Goal","Emmanuel Dennis Assist: Joshua King","1:00","Watford_West Ham United"
"3423","Premier League","M","ENG","2021-2022","12/28/2021","Premier League (Matchweek 20)","Watford","4-1-4-1",1,1.1,"Emmanuel Dennis · 4&rsquor;",0,0,"West Ham United","4-2-3-1",4,2.9,"Tomáš Souček · 27&rsquor; Saïd Benrahma · 29&rsquor; Mark Noble (P) · 58&rsquor; Nikola Vlašić · 90+2&rsquor;",1,0,"https://fbref.com/en/matches/b56fd899/Watford-West-Ham-United-December-28-2021-Premier-League",NA,"Away",27,2,FALSE,1,"Goal","Tomáš Souček Assist: Jarrod Bowen","1:01","Watford_West Ham United"
"3424","Premier League","M","ENG","2021-2022","12/28/2021","Premier League (Matchweek 20)","Watford","4-1-4-1",1,1.1,"Emmanuel Dennis · 4&rsquor;",0,0,"West Ham United","4-2-3-1",4,2.9,"Tomáš Souček · 27&rsquor; Saïd Benrahma · 29&rsquor; Mark Noble (P) · 58&rsquor; Nikola Vlašić · 90+2&rsquor;",1,0,"https://fbref.com/en/matches/b56fd899/Watford-West-Ham-United-December-28-2021-Premier-League",NA,"Away",29,11,FALSE,1,"Goal","Saïd Benrahma Assist: Michail Antonio","1:02","Watford_West Ham United"
"3425","Premier League","M","ENG","2021-2022","12/28/2021","Premier League (Matchweek 20)","Watford","4-1-4-1",1,1.1,"Emmanuel Dennis · 4&rsquor;",0,0,"West Ham United","4-2-3-1",4,2.9,"Tomáš Souček · 27&rsquor; Saïd Benrahma · 29&rsquor; Mark Noble (P) · 58&rsquor; Nikola Vlašić · 90+2&rsquor;",1,0,"https://fbref.com/en/matches/b56fd899/Watford-West-Ham-United-December-28-2021-Premier-League","Watford","Home",40,6,FALSE,1,"Substitute","Imran Louza for Kiko Femenía","1:02","Watford_West Ham United"
"3426","Premier League","M","ENG","2021-2022","12/28/2021","Premier League (Matchweek 20)","Watford","4-1-4-1",1,1.1,"Emmanuel Dennis · 4&rsquor;",0,0,"West Ham United","4-2-3-1",4,2.9,"Tomáš Souček · 27&rsquor; Saïd Benrahma · 29&rsquor; Mark Noble (P) · 58&rsquor; Nikola Vlašić · 90+2&rsquor;",1,0,"https://fbref.com/en/matches/b56fd899/Watford-West-Ham-United-December-28-2021-Premier-League","Watford","Home",46,12,FALSE,2,"Substitute","João Pedro for Cucho","1:02","Watford_West Ham United"
"3427","Premier League","M","ENG","2021-2022","12/28/2021","Premier League (Matchweek 20)","Watford","4-1-4-1",1,1.1,"Emmanuel Dennis · 4&rsquor;",0,0,"West Ham United","4-2-3-1",4,2.9,"Tomáš Souček · 27&rsquor; Saïd Benrahma · 29&rsquor; Mark Noble (P) · 58&rsquor; Nikola Vlašić · 90+2&rsquor;",1,0,"https://fbref.com/en/matches/b56fd899/Watford-West-Ham-United-December-28-2021-Premier-League",NA,"Away",58,4,FALSE,2,"Penalty","Mark Noble Penalty Kick","1:03","Watford_West Ham United"
"3428","Premier League","M","ENG","2021-2022","12/28/2021","Premier League (Matchweek 20)","Watford","4-1-4-1",1,1.1,"Emmanuel Dennis · 4&rsquor;",0,0,"West Ham United","4-2-3-1",4,2.9,"Tomáš Souček · 27&rsquor; Saïd Benrahma · 29&rsquor; Mark Noble (P) · 58&rsquor; Nikola Vlašić · 90+2&rsquor;",1,0,"https://fbref.com/en/matches/b56fd899/Watford-West-Ham-United-December-28-2021-Premier-League","Watford","Home",62,20,FALSE,2,"Substitute","Ken Sema for Ozan Tufan","1:03","Watford_West Ham United"
"3429","Premier League","M","ENG","2021-2022","12/28/2021","Premier League (Matchweek 20)","Watford","4-1-4-1",1,1.1,"Emmanuel Dennis · 4&rsquor;",0,0,"West Ham United","4-2-3-1",4,2.9,"Tomáš Souček · 27&rsquor; Saïd Benrahma · 29&rsquor; Mark Noble (P) · 58&rsquor; Nikola Vlašić · 90+2&rsquor;",1,0,"https://fbref.com/en/matches/b56fd899/Watford-West-Ham-United-December-28-2021-Premier-League",NA,"Away",82,3,FALSE,2,"Substitute","Arthur Masuaku for Ben Johnson","1:03","Watford_West Ham United"
"3430","Premier League","M","ENG","2021-2022","12/28/2021","Premier League (Matchweek 20)","Watford","4-1-4-1",1,1.1,"Emmanuel Dennis · 4&rsquor;",0,0,"West Ham United","4-2-3-1",4,2.9,"Tomáš Souček · 27&rsquor; Saïd Benrahma · 29&rsquor; Mark Noble (P) · 58&rsquor; Nikola Vlašić · 90+2&rsquor;",1,0,"https://fbref.com/en/matches/b56fd899/Watford-West-Ham-United-December-28-2021-Premier-League",NA,"Away",85,5,FALSE,2,"Substitute","Nikola Vlašić for Saïd Benrahma","1:03","Watford_West Ham United"
"3431","Premier League","M","ENG","2021-2022","12/28/2021","Premier League (Matchweek 20)","Watford","4-1-4-1",1,1.1,"Emmanuel Dennis · 4&rsquor;",0,0,"West Ham United","4-2-3-1",4,2.9,"Tomáš Souček · 27&rsquor; Saïd Benrahma · 29&rsquor; Mark Noble (P) · 58&rsquor; Nikola Vlašić · 90+2&rsquor;",1,0,"https://fbref.com/en/matches/b56fd899/Watford-West-Ham-United-December-28-2021-Premier-League",NA,"Away",90,2,FALSE,2,"Substitute","Alex Král for Manuel Lanzini","1:03","Watford_West Ham United"
"3432","Premier League","M","ENG","2021-2022","12/28/2021","Premier League (Matchweek 20)","Watford","4-1-4-1",1,1.1,"Emmanuel Dennis · 4&rsquor;",0,0,"West Ham United","4-2-3-1",4,2.9,"Tomáš Souček · 27&rsquor; Saïd Benrahma · 29&rsquor; Mark Noble (P) · 58&rsquor; Nikola Vlašić · 90+2&rsquor;",1,0,"https://fbref.com/en/matches/b56fd899/Watford-West-Ham-United-December-28-2021-Premier-League",NA,"Away",92,3,FALSE,2,"Goal","Nikola Vlašić Assist: Jarrod Bowen","1:04","Watford_West Ham United"
"3433","Premier League","M","ENG","2021-2022","12/28/2021","Premier League (Matchweek 20)","Watford","4-1-4-1",1,1.1,"Emmanuel Dennis · 4&rsquor;",0,0,"West Ham United","4-2-3-1",4,2.9,"Tomáš Souček · 27&rsquor; Saïd Benrahma · 29&rsquor; Mark Noble (P) · 58&rsquor; Nikola Vlašić · 90+2&rsquor;",1,0,"https://fbref.com/en/matches/b56fd899/Watford-West-Ham-United-December-28-2021-Premier-League","Watford","Home",1,3,FALSE,1,"Kick-off",NA,"0:00","Watford_West Ham United"
"3434","Premier League","M","ENG","2021-2022","12/28/2021","Premier League (Matchweek 20)","Watford","4-1-4-1",1,1.1,"Emmanuel Dennis · 4&rsquor;",0,0,"West Ham United","4-2-3-1",4,2.9,"Tomáš Souček · 27&rsquor; Saïd Benrahma · 29&rsquor; Mark Noble (P) · 58&rsquor; Nikola Vlašić · 90+2&rsquor;",1,0,"https://fbref.com/en/matches/b56fd899/Watford-West-Ham-United-December-28-2021-Premier-League","Watford","Home",4,23,FALSE,1,"Goal","Emmanuel Dennis Assist: Joshua King","1:00","Watford_West Ham United"
"3435","Premier League","M","ENG","2021-2022","12/28/2021","Premier League (Matchweek 20)","Watford","4-1-4-1",1,1.1,"Emmanuel Dennis · 4&rsquor;",0,0,"West Ham United","4-2-3-1",4,2.9,"Tomáš Souček · 27&rsquor; Saïd Benrahma · 29&rsquor; Mark Noble (P) · 58&rsquor; Nikola Vlašić · 90+2&rsquor;",1,0,"https://fbref.com/en/matches/b56fd899/Watford-West-Ham-United-December-28-2021-Premier-League",NA,"Away",27,2,FALSE,1,"Goal","Tomáš Souček Assist: Jarrod Bowen","1:01","Watford_West Ham United"
"3436","Premier League","M","ENG","2021-2022","12/28/2021","Premier League (Matchweek 20)","Watford","4-1-4-1",1,1.1,"Emmanuel Dennis · 4&rsquor;",0,0,"West Ham United","4-2-3-1",4,2.9,"Tomáš Souček · 27&rsquor; Saïd Benrahma · 29&rsquor; Mark Noble (P) · 58&rsquor; Nikola Vlašić · 90+2&rsquor;",1,0,"https://fbref.com/en/matches/b56fd899/Watford-West-Ham-United-December-28-2021-Premier-League",NA,"Away",29,11,FALSE,1,"Goal","Saïd Benrahma Assist: Michail Antonio","1:02","Watford_West Ham United"
"3437","Premier League","M","ENG","2021-2022","12/28/2021","Premier League (Matchweek 20)","Watford","4-1-4-1",1,1.1,"Emmanuel Dennis · 4&rsquor;",0,0,"West Ham United","4-2-3-1",4,2.9,"Tomáš Souček · 27&rsquor; Saïd Benrahma · 29&rsquor; Mark Noble (P) · 58&rsquor; Nikola Vlašić · 90+2&rsquor;",1,0,"https://fbref.com/en/matches/b56fd899/Watford-West-Ham-United-December-28-2021-Premier-League","Watford","Home",40,6,FALSE,1,"Substitute","Imran Louza for Kiko Femenía","1:02","Watford_West Ham United"
"3438","Premier League","M","ENG","2021-2022","12/28/2021","Premier League (Matchweek 20)","Watford","4-1-4-1",1,1.1,"Emmanuel Dennis · 4&rsquor;",0,0,"West Ham United","4-2-3-1",4,2.9,"Tomáš Souček · 27&rsquor; Saïd Benrahma · 29&rsquor; Mark Noble (P) · 58&rsquor; Nikola Vlašić · 90+2&rsquor;",1,0,"https://fbref.com/en/matches/b56fd899/Watford-West-Ham-United-December-28-2021-Premier-League","Watford","Home",46,12,FALSE,2,"Substitute","João Pedro for Cucho","1:02","Watford_West Ham United"
"3439","Premier League","M","ENG","2021-2022","12/28/2021","Premier League (Matchweek 20)","Watford","4-1-4-1",1,1.1,"Emmanuel Dennis · 4&rsquor;",0,0,"West Ham United","4-2-3-1",4,2.9,"Tomáš Souček · 27&rsquor; Saïd Benrahma · 29&rsquor; Mark Noble (P) · 58&rsquor; Nikola Vlašić · 90+2&rsquor;",1,0,"https://fbref.com/en/matches/b56fd899/Watford-West-Ham-United-December-28-2021-Premier-League",NA,"Away",58,4,FALSE,2,"Penalty","Mark Noble Penalty Kick","1:03","Watford_West Ham United"
"3440","Premier League","M","ENG","2021-2022","12/28/2021","Premier League (Matchweek 20)","Watford","4-1-4-1",1,1.1,"Emmanuel Dennis · 4&rsquor;",0,0,"West Ham United","4-2-3-1",4,2.9,"Tomáš Souček · 27&rsquor; Saïd Benrahma · 29&rsquor; Mark Noble (P) · 58&rsquor; Nikola Vlašić · 90+2&rsquor;",1,0,"https://fbref.com/en/matches/b56fd899/Watford-West-Ham-United-December-28-2021-Premier-League","Watford","Home",62,20,FALSE,2,"Substitute","Ken Sema for Ozan Tufan","1:03","Watford_West Ham United"
"3441","Premier League","M","ENG","2021-2022","12/28/2021","Premier League (Matchweek 20)","Watford","4-1-4-1",1,1.1,"Emmanuel Dennis · 4&rsquor;",0,0,"West Ham United","4-2-3-1",4,2.9,"Tomáš Souček · 27&rsquor; Saïd Benrahma · 29&rsquor; Mark Noble (P) · 58&rsquor; Nikola Vlašić · 90+2&rsquor;",1,0,"https://fbref.com/en/matches/b56fd899/Watford-West-Ham-United-December-28-2021-Premier-League",NA,"Away",82,3,FALSE,2,"Substitute","Arthur Masuaku for Ben Johnson","1:03","Watford_West Ham United"
"3442","Premier League","M","ENG","2021-2022","12/28/2021","Premier League (Matchweek 20)","Watford","4-1-4-1",1,1.1,"Emmanuel Dennis · 4&rsquor;",0,0,"West Ham United","4-2-3-1",4,2.9,"Tomáš Souček · 27&rsquor; Saïd Benrahma · 29&rsquor; Mark Noble (P) · 58&rsquor; Nikola Vlašić · 90+2&rsquor;",1,0,"https://fbref.com/en/matches/b56fd899/Watford-West-Ham-United-December-28-2021-Premier-League",NA,"Away",85,5,FALSE,2,"Substitute","Nikola Vlašić for Saïd Benrahma","1:03","Watford_West Ham United"
"3443","Premier League","M","ENG","2021-2022","12/28/2021","Premier League (Matchweek 20)","Watford","4-1-4-1",1,1.1,"Emmanuel Dennis · 4&rsquor;",0,0,"West Ham United","4-2-3-1",4,2.9,"Tomáš Souček · 27&rsquor; Saïd Benrahma · 29&rsquor; Mark Noble (P) · 58&rsquor; Nikola Vlašić · 90+2&rsquor;",1,0,"https://fbref.com/en/matches/b56fd899/Watford-West-Ham-United-December-28-2021-Premier-League",NA,"Away",90,2,FALSE,2,"Substitute","Alex Král for Manuel Lanzini","1:03","Watford_West Ham United"
"3444","Premier League","M","ENG","2021-2022","12/28/2021","Premier League (Matchweek 20)","Watford","4-1-4-1",1,1.1,"Emmanuel Dennis · 4&rsquor;",0,0,"West Ham United","4-2-3-1",4,2.9,"Tomáš Souček · 27&rsquor; Saïd Benrahma · 29&rsquor; Mark Noble (P) · 58&rsquor; Nikola Vlašić · 90+2&rsquor;",1,0,"https://fbref.com/en/matches/b56fd899/Watford-West-Ham-United-December-28-2021-Premier-League",NA,"Away",92,3,FALSE,2,"Goal","Nikola Vlašić Assist: Jarrod Bowen","1:04","Watford_West Ham United"
"3445","Premier League","M","ENG","2021-2022","12/28/2021","Premier League (Matchweek 20)","Leicester City","4-4-2◆",1,0.6,"Ademola Lookman · 59&rsquor;",0,0,"Liverpool","4/3/2003",0,2.5,"",1,0,"https://fbref.com/en/matches/8ad7b26f/Leicester-City-Liverpool-December-28-2021-Premier-League",NA,"Away",1,15,FALSE,1,"Kick-off",NA,"0:00","Leicester City_Liverpool"
"3446","Premier League","M","ENG","2021-2022","12/28/2021","Premier League (Matchweek 20)","Leicester City","4-4-2◆",1,0.6,"Ademola Lookman · 59&rsquor;",0,0,"Liverpool","4/3/2003",0,2.5,"",1,0,"https://fbref.com/en/matches/8ad7b26f/Leicester-City-Liverpool-December-28-2021-Premier-League",NA,"Away",16,39,FALSE,1,"Penalty","Mohamed Salah Penalty Miss","0:00","Leicester City_Liverpool"
"3447","Premier League","M","ENG","2021-2022","12/28/2021","Premier League (Matchweek 20)","Leicester City","4-4-2◆",1,0.6,"Ademola Lookman · 59&rsquor;",0,0,"Liverpool","4/3/2003",0,2.5,"",1,0,"https://fbref.com/en/matches/8ad7b26f/Leicester-City-Liverpool-December-28-2021-Premier-League",NA,"Away",55,1,FALSE,2,"Substitute","Naby Keïta for Alex Oxlade-Chamberlain","0:00","Leicester City_Liverpool"
"3448","Premier League","M","ENG","2021-2022","12/28/2021","Premier League (Matchweek 20)","Leicester City","4-4-2◆",1,0.6,"Ademola Lookman · 59&rsquor;",0,0,"Liverpool","4/3/2003",0,2.5,"",1,0,"https://fbref.com/en/matches/8ad7b26f/Leicester-City-Liverpool-December-28-2021-Premier-League","Leicester City","Home",56,0,FALSE,2,"Substitute","Ademola Lookman for Hamza Choudhury","0:00","Leicester City_Liverpool"
"3449","Premier League","M","ENG","2021-2022","12/28/2021","Premier League (Matchweek 20)","Leicester City","4-4-2◆",1,0.6,"Ademola Lookman · 59&rsquor;",0,0,"Liverpool","4/3/2003",0,2.5,"",1,0,"https://fbref.com/en/matches/8ad7b26f/Leicester-City-Liverpool-December-28-2021-Premier-League","Leicester City","Home",56,3,FALSE,2,"Substitute","Youri Tielemans for Kelechi Iheanacho","0:00","Leicester City_Liverpool"
"3450","Premier League","M","ENG","2021-2022","12/28/2021","Premier League (Matchweek 20)","Leicester City","4-4-2◆",1,0.6,"Ademola Lookman · 59&rsquor;",0,0,"Liverpool","4/3/2003",0,2.5,"",1,0,"https://fbref.com/en/matches/8ad7b26f/Leicester-City-Liverpool-December-28-2021-Premier-League","Leicester City","Home",59,5,FALSE,2,"Goal","Ademola Lookman Assist: Kiernan Dewsbury Hall","1:00","Leicester City_Liverpool"
"3451","Premier League","M","ENG","2021-2022","12/28/2021","Premier League (Matchweek 20)","Leicester City","4-4-2◆",1,0.6,"Ademola Lookman · 59&rsquor;",0,0,"Liverpool","4/3/2003",0,2.5,"",1,0,"https://fbref.com/en/matches/8ad7b26f/Leicester-City-Liverpool-December-28-2021-Premier-League",NA,"Away",64,4,FALSE,2,"Substitute","James Milner for Fabinho","1:00","Leicester City_Liverpool"
"3452","Premier League","M","ENG","2021-2022","12/28/2021","Premier League (Matchweek 20)","Leicester City","4-4-2◆",1,0.6,"Ademola Lookman · 59&rsquor;",0,0,"Liverpool","4/3/2003",0,2.5,"",1,0,"https://fbref.com/en/matches/8ad7b26f/Leicester-City-Liverpool-December-28-2021-Premier-League","Leicester City","Home",68,2,FALSE,2,"Substitute","Marc Albrighton for James Maddison","1:00","Leicester City_Liverpool"
"3453","Premier League","M","ENG","2021-2022","12/28/2021","Premier League (Matchweek 20)","Leicester City","4-4-2◆",1,0.6,"Ademola Lookman · 59&rsquor;",0,0,"Liverpool","4/3/2003",0,2.5,"",1,0,"https://fbref.com/en/matches/8ad7b26f/Leicester-City-Liverpool-December-28-2021-Premier-League",NA,"Away",70,25,FALSE,2,"Substitute","Roberto Firmino for Jordan Henderson","1:00","Leicester City_Liverpool"
"3454","Premier League","M","ENG","2021-2022","12/28/2021","Premier League (Matchweek 20)","Leicester City","4-4-2◆",1,0.6,"Ademola Lookman · 59&rsquor;",0,0,"Liverpool","4/3/2003",0,2.5,"",1,0,"https://fbref.com/en/matches/8ad7b26f/Leicester-City-Liverpool-December-28-2021-Premier-League",NA,"Away",1,15,FALSE,1,"Kick-off",NA,"0:00","Leicester City_Liverpool"
"3455","Premier League","M","ENG","2021-2022","12/28/2021","Premier League (Matchweek 20)","Leicester City","4-4-2◆",1,0.6,"Ademola Lookman · 59&rsquor;",0,0,"Liverpool","4/3/2003",0,2.5,"",1,0,"https://fbref.com/en/matches/8ad7b26f/Leicester-City-Liverpool-December-28-2021-Premier-League",NA,"Away",16,39,FALSE,1,"Penalty","Mohamed Salah Penalty Miss","0:00","Leicester City_Liverpool"
"3456","Premier League","M","ENG","2021-2022","12/28/2021","Premier League (Matchweek 20)","Leicester City","4-4-2◆",1,0.6,"Ademola Lookman · 59&rsquor;",0,0,"Liverpool","4/3/2003",0,2.5,"",1,0,"https://fbref.com/en/matches/8ad7b26f/Leicester-City-Liverpool-December-28-2021-Premier-League",NA,"Away",55,1,FALSE,2,"Substitute","Naby Keïta for Alex Oxlade-Chamberlain","0:00","Leicester City_Liverpool"
